,pl_hostname,pl_letter,pl_name,pl_discmethod,pl_controvflag,pl_pnum,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_orbsmax,pl_orbsmaxerr1,pl_orbsmaxerr2,pl_orbsmaxlim,pl_orbeccen,pl_orbeccenerr1,pl_orbeccenerr2,pl_orbeccenlim,pl_orbincl,pl_orbinclerr1,pl_orbinclerr2,pl_orbincllim,pl_bmassj,pl_bmassjerr1,pl_bmassjerr2,pl_bmassjlim,pl_bmassprov,pl_radj,pl_radjerr1,pl_radjerr2,pl_radjlim,pl_dens,pl_denserr1,pl_denserr2,pl_denslim,pl_ttvflag,pl_kepflag,pl_k2flag,pl_nnotes,ra_str,ra,dec_str,dec,st_dist,st_disterr1,st_disterr2,st_distlim,gaia_dist,gaia_disterr1,gaia_disterr2,gaia_distlim,st_optmag,st_optmagerr,st_optmaglim,st_optband,gaia_gmag,gaia_gmagerr,gaia_gmaglim,st_teff,st_tefferr1,st_tefferr2,st_tefflim,st_mass,st_masserr1,st_masserr2,st_masslim,st_rad,st_raderr1,st_raderr2,st_radlim,rowupdate,pl_facility
47,GJ 3470,b,GJ 3470 b,Radial Velocity,0,1,3.3366496,3.9e-06,-3.3e-06,0.0,0.0355,0.0019,-0.0019,0,,,,,89.13,0.26,-0.34,0.0,0.04373,0.00472,-0.00472,0.0,Mass,0.408,0.016,-0.016,0,0.8,0.13,-0.13,0.0,0,0,0,1,07h59m05.84s,119.774349,+15d23m29.4s,15.391492,29.45,0.05,-0.05,0,29.45,0.05,-0.05,0.0,12.33,0.012,0,V (Johnson),11.354,,0.0,3600.0,100.0,-100.0,0,0.54,0.05,-0.04,0.0,0.55,0.02,-0.02,0.0,9/29/2016,La Silla Observatory
48,Ross 458,c,Ross 458 c,Imaging,0,1,,,,,1168.0,,,0,,,,,,,,,6.28536,,,0.0,Mass,1.22,,,0,,,,,0,0,0,0,13h00m46.58s,195.194092,+12d22m32.6s,12.375724,11.51,0.02,-0.02,0,11.51,0.02,-0.02,0.0,9.72,0.02,0,V (Johnson),8.908,,0.0,3621.0,,,0,0.49,,,0.0,0.63,,,0.0,5/14/2014,Las Campanas Observatory
49,K2-91,b,K2-91 b,Transit,0,1,1.419549,7.1e-05,-7.1e-05,0.0,0.0164,0.0011,-0.0011,0,,,,,,,,,,,,,,0.098,0.016,-0.016,0,,,,,0,0,1,0,04h12m52.34s,63.218063,+24d12m18.4s,24.205112,62.69,0.28,-0.28,0,62.69,0.28,-0.28,0.0,15.572,0.055,0,V (Johnson),14.322,,0.0,3622.0,104.0,-104.0,0,0.29,0.06,-0.06,0.0,0.28,0.04,-0.04,0.0,7/18/2016,K2
50,Kepler-1652,b,Kepler-1652 b,Transit,0,1,38.09722,0.00021,-0.00021,0.0,0.1654,0.0042,-0.0075,0,,,,0.0,89.993,0.004,-0.143,0.0,,,,0.0,,0.143,0.016,-0.016,0,9.9,0.88,-1.34,0.0,0,1,0,0,19h37m27.86s,294.366085,+49d54m54.2s,49.915058,252.0,32.0,-30.0,0,,,,,15.931,,0,Kepler-band,16.002,,0.0,3638.0,51.0,-51.0,0,0.4,0.04,-0.05,0.0,0.38,0.04,-0.04,0.0,11/16/2017,Kepler
51,K2-125,b,K2-125 b,Transit,0,1,21.750264,0.00199,-0.001957,0.0,0.121,0.004,-0.005,0,0.08,0.161049,-0.066906,0.0,89.72,0.19,-0.21,0.0,,,,0.0,,0.194,0.017,-0.016,0,,,,0.0,0,0,1,0,13h36m34.11s,204.14212,-14d56m51.4s,-14.947603,124.6,0.83,-0.83,0,124.6,0.83,-0.83,0.0,16.122,0.068,0,V (Johnson),15.151,,0.0,3654.47,99.56,-92.33,0,0.49,0.05,-0.06,0.0,0.4,0.03,-0.03,0.0,10/5/2017,K2
52,K2-133,b,K2-133 b,Transit,0,4,3.07133,0.00011,-0.00011,0.0,0.03194,0.00025,-0.00026,0,,,,0.0,87.6,0.18,-0.15,0.0,,,,0.0,,0.12,0.007,-0.007,0,,,,0.0,0,0,1,0,04h40m35.66s,70.148567,+25d00m36.0s,25.010006,75.2,0.2,-0.2,0,75.33,0.2,-0.2,0.0,14.288,0.01,0,V (Johnson),13.325,,0.0,3655.0,80.0,-80.0,0,0.46,0.01,-0.01,0.0,0.46,0.02,-0.02,0.0,5/23/2019,K2
53,K2-133,c,K2-133 c,Transit,0,4,4.86784,0.00012,-0.00012,0.0,0.04341,0.00034,-0.00035,0,,,,0.0,88.21,0.11,-0.08,0.0,,,,0.0,,0.143,0.008,-0.008,0,,,,0.0,0,0,1,0,04h40m35.66s,70.148567,+25d00m36.0s,25.010006,75.2,0.2,-0.2,0,75.33,0.2,-0.2,0.0,14.288,0.01,0,V (Johnson),13.325,,0.0,3655.0,80.0,-80.0,0,0.46,0.01,-0.01,0.0,0.46,0.02,-0.02,0.0,5/23/2019,K2
54,K2-133,d,K2-133 d,Transit,0,4,11.02454,0.00036,-0.00035,0.0,0.07487,0.00059,-0.0006,0,,,,0.0,89.4,0.1,-0.08,0.0,,,,0.0,,0.179,0.01,-0.01,0,,,,0.0,0,0,1,0,04h40m35.66s,70.148567,+25d00m36.0s,25.010006,75.2,0.2,-0.2,0,75.33,0.2,-0.2,0.0,14.288,0.01,0,V (Johnson),13.325,,0.0,3655.0,80.0,-80.0,0,0.46,0.01,-0.01,0.0,0.46,0.02,-0.02,0.0,5/23/2019,K2
55,K2-133,e,K2-133 e,Transit,0,4,26.5841,0.0018,-0.0017,0.0,0.1346,0.0011,-0.0011,0,,,,0.0,89.164,0.012,-0.01,0.0,,,,0.0,,0.154,0.012,-0.012,0,,,,0.0,0,0,1,0,04h40m35.66s,70.148567,+25d00m36.0s,25.010006,75.2,0.2,-0.2,0,75.33,0.2,-0.2,0.0,14.288,0.01,0,V (Johnson),13.325,,0.0,3655.0,80.0,-80.0,0,0.46,0.01,-0.01,0.0,0.46,0.02,-0.02,0.0,5/23/2019,K2
56,K2-264,b,K2-264 b,Transit,0,2,5.840002,0.000676,-0.000602,0.0,0.05023,0.00042,-0.00043,0,,,,0.0,89.01,0.58,-0.4,0.0,,,,0.0,,0.199,0.013,-0.013,0,,,,0.0,0,0,1,1,08h45m26.06s,131.358566,+19d41m54.5s,19.698462,187.0,4.0,-4.0,0,186.57,2.1,-2.1,0.0,15.318,,0,Kepler-band,15.662,,0.0,3660.0,80.0,-45.0,0,0.5,0.01,-0.01,0.0,0.47,0.01,-0.01,0.0,2/7/2019,K2
57,K2-264,c,K2-264 c,Transit,0,2,19.660302,0.003496,-0.003337,0.0,0.11283,0.00095,-0.00097,0,,,,0.0,89.38,0.22,-0.13,0.0,,,,0.0,,0.238,0.018,-0.017,0,,,,0.0,0,0,1,1,08h45m26.06s,131.358566,+19d41m54.5s,19.698462,187.0,4.0,-4.0,0,186.57,2.1,-2.1,0.0,15.318,,0,Kepler-band,15.662,,0.0,3660.0,80.0,-45.0,0,0.5,0.01,-0.01,0.0,0.47,0.01,-0.01,0.0,2/7/2019,K2
58,K2-147,b,K2-147 b,Transit,0,1,0.961917,2.6e-05,-2.6e-05,0.0,0.0159,0.0005,-0.0005,0,,,,0.0,,,,0.0,,,,0.0,,0.123,0.015,-0.013,0,,,,0.0,0,0,1,0,19h35m19.97s,293.833191,-28d29m52.2s,-28.497833,88.0,13.0,-13.0,0,90.79,0.28,-0.28,0.0,14.019,0.03,0,V (Johnson),13.191,,0.0,3672.0,70.0,-70.0,0,0.58,0.06,-0.06,0.0,0.55,0.06,-0.06,0.0,2/1/2018,K2
59,Kepler-225,b,Kepler-225 b,Transit,0,2,6.738975,4.1e-05,-4.1e-05,0.0,0.056,,,0,,,,,,,,,,,,,,0.107,0.006,-0.006,0,,,,,0,1,0,1,19h28m46.56s,292.193984,+47d27m25.5s,47.457096,569.99,12.72,-12.72,0,569.99,12.72,-12.72,0.0,15.962,,0,Kepler-band,15.95,,0.0,3682.0,150.0,-150.0,0,,,,,0.48,0.02,-0.02,0.0,5/14/2014,Kepler
60,Kepler-225,c,Kepler-225 c,Transit,0,2,18.794234,7.6e-05,-7.6e-05,0.0,0.111,,,0,,,,,,,,,,,,,,0.164,0.009,-0.009,0,,,,,0,1,0,1,19h28m46.56s,292.193984,+47d27m25.5s,47.457096,569.99,12.72,-12.72,0,569.99,12.72,-12.72,0.0,15.962,,0,Kepler-band,15.95,,0.0,3682.0,150.0,-150.0,0,,,,,0.48,0.02,-0.02,0.0,5/14/2014,Kepler
61,K2-89,b,K2-89 b,Transit,0,1,1.096026,6.5e-05,-6.5e-05,0.0,0.01462,0.00051,-0.00051,0,,,,,,,,,,,,,,0.055,0.007,-0.007,0,,,,,0,0,1,0,03h48m16.01s,57.066715,+20d27m34.7s,20.459639,86.25,0.31,-0.31,0,86.25,0.31,-0.31,0.0,14.162,0.05,0,V (Johnson),13.322,,0.0,3691.0,51.0,-51.0,0,0.35,0.04,-0.04,0.0,0.32,0.03,-0.03,0.0,7/18/2016,K2
62,K2-151,b,K2-151 b,Transit,0,1,3.835476,0.000266,-0.000256,0.0,0.0373,0.0002,-0.0002,0,,,,0.0,,,,0.0,,,,0.0,,0.133,0.007,-0.007,0,,,,0.0,0,0,1,0,01h17m13.09s,19.304525,+09d30m05.0s,9.501381,69.61,0.15,-0.15,0,69.62,0.15,-0.15,0.0,14.14,0.04,0,V (Johnson),13.312,,0.0,3695.0,32.0,-32.0,0,0.47,0.01,-0.01,0.0,0.45,0.01,-0.01,0.0,10/26/2018,K2
63,K2-251,b,K2-251 b,Transit,0,1,9.30075,0.00332,-0.00321,0.0,0.0694,0.0005,-0.0005,0,,,,0.0,,,,0.0,,,,0.0,,0.21,0.023,-0.019,0,,,,0.0,0,0,1,0,12h42m45.41s,190.689224,-08d32m09.3s,-8.53592,147.7,1.0,-1.0,0,147.65,1.04,-1.04,0.0,15.621,0.08,0,V (Johnson),14.77,,0.0,3717.0,85.0,-50.0,0,0.52,0.01,-0.01,0.0,0.49,0.01,-0.01,0.0,7/12/2018,K2
64,HATS-6,b,HATS-6 b,Transit,0,1,3.3252725,2.1e-06,-2.1e-06,0.0,0.03623,0.00042,-0.00057,0,0.0,,,0.0,88.21,0.084,-0.084,0.0,0.319,0.07,-0.07,0.0,Mass,0.998,0.019,-0.019,0,0.399,0.089,-0.089,0.0,0,0,0,0,05h52m35.23s,88.146797,-19d01m54.0s,-19.031656,148.4,3.3,-3.3,0,170.14,1.06,-1.06,0.0,15.16,0.024,0,V (Johnson),14.36,,0.0,3724.0,18.0,-18.0,0,0.57,0.02,-0.03,0.0,0.57,0.01,-0.01,0.0,5/14/2015,HATSouth
65,K2-257,b,K2-257 b,Transit,0,1,1.60588,0.00014,-0.00013,0.0,0.0216,0.0002,-0.0002,0,,,,0.0,,,,0.0,,,,0.0,,0.074,0.005,-0.004,0,,,,0.0,0,0,1,0,12h33m06.84s,188.278488,-01d57m11.4s,-1.953159,64.1,0.3,-0.3,0,64.12,0.26,-0.26,0.0,13.716,0.03,0,V (Johnson),12.86,,0.0,3725.0,80.0,-46.0,0,0.52,0.01,-0.01,0.0,0.5,0.01,-0.01,0.0,7/12/2018,K2
66,Kepler-296,b,Kepler-296 b,Transit,0,5,10.864384,5.1e-05,-4.6e-05,0.0,0.079,0.013,-0.013,0,0.33,,,1.0,,,,,,,,,,0.144,0.026,-0.024,0,,,,,0,1,0,2,19h06m09.60s,286.540008,+49d26m14.4s,49.437326,226.0,28.0,-18.0,0,,,,,15.921,,0,Kepler-band,15.901,,0.0,3740.0,130.0,-130.0,0,0.5,0.07,-0.09,0.0,0.48,0.07,-0.09,0.0,9/3/2015,Kepler
67,Kepler-296,c,Kepler-296 c,Transit,0,5,5.8416366,1e-05,-1e-05,0.0,0.0521,0.0088,-0.0086,0,0.33,,,1.0,,,,,,,,,,0.178,0.029,-0.029,0,,,,,0,1,0,2,19h06m09.60s,286.540008,+49d26m14.4s,49.437326,226.0,28.0,-18.0,0,,,,,15.921,,0,Kepler-band,15.901,,0.0,3740.0,130.0,-130.0,0,0.5,0.07,-0.09,0.0,0.48,0.07,-0.09,0.0,9/3/2015,Kepler
68,Kepler-296,d,Kepler-296 d,Transit,0,5,19.850291,6.1e-05,-5.7e-05,0.0,0.118,0.02,-0.02,0,0.33,,,1.0,,,,,,,,,,0.186,0.029,-0.029,0,,,,,0,1,0,2,19h06m09.60s,286.540008,+49d26m14.4s,49.437326,226.0,28.0,-18.0,0,,,,,15.921,,0,Kepler-band,15.901,,0.0,3740.0,130.0,-130.0,0,0.5,0.07,-0.09,0.0,0.48,0.07,-0.09,0.0,9/3/2015,Kepler
69,Kepler-296,e,Kepler-296 e,Transit,0,5,34.14211,0.00025,-0.00025,0.0,0.169,0.029,-0.028,0,0.33,,,1.0,,,,,,,,,,0.136,0.024,-0.022,0,,,,,0,1,0,2,19h06m09.60s,286.540008,+49d26m14.4s,49.437326,226.0,28.0,-18.0,0,,,,,15.921,,0,Kepler-band,15.901,,0.0,3740.0,130.0,-130.0,0,0.5,0.07,-0.09,0.0,0.48,0.07,-0.09,0.0,9/3/2015,Kepler
70,Kepler-296,f,Kepler-296 f,Transit,0,5,63.33627,0.0006,-0.00062,0.0,0.255,0.043,-0.042,0,0.33,,,1.0,,,,,,,,,,0.161,0.028,-0.027,0,,,,,0,1,0,2,19h06m09.60s,286.540008,+49d26m14.4s,49.437326,226.0,28.0,-18.0,0,,,,,15.921,,0,Kepler-band,15.901,,0.0,3740.0,130.0,-130.0,0,0.5,0.07,-0.09,0.0,0.48,0.07,-0.09,0.0,9/3/2015,Kepler
71,K2-149,b,K2-149 b,Transit,0,1,11.332,0.0013,-0.0013,0.0,0.083,0.0027,-0.0027,0,,,,0.0,,,,0.0,,,,0.0,,0.146,0.018,-0.016,0,,,,0.0,0,0,1,0,00h39m17.26s,9.821899,+07d16m37.6s,7.2771,118.0,18.0,-18.0,0,124.12,0.54,-0.54,0.0,14.484,0.16,0,V (Johnson),13.779,,0.0,3745.0,70.0,-70.0,0,0.59,0.06,-0.06,0.0,0.57,0.06,-0.06,0.0,2/1/2018,K2
72,Kepler-438,b,Kepler-438 b,Transit,0,1,35.23319,0.00025,-0.00029,0.0,0.166,0.051,-0.042,0,0.03,0.1,-0.03,-1.0,89.86,0.14,-0.32,0.0,,,,,,0.1,0.01,-0.02,0,,,,,0,1,0,1,18h46m34.99s,281.645806,+41d57m03.9s,41.951092,145.0,20.0,-23.0,0,195.94,4.73,-4.73,0.0,14.467,,0,Kepler-band,14.485,,0.0,3748.0,112.0,-112.0,0,0.54,0.04,-0.06,0.0,0.52,0.04,-0.06,0.0,1/6/2015,Kepler
73,Kepler-236,b,Kepler-236 b,Transit,0,2,8.295611,3.2e-05,-3.2e-05,0.0,0.065,,,0,,,,,,,,,,,,,,0.14,0.011,-0.011,0,,,,,0,1,0,1,18h55m27.93s,283.866378,+39d53m53.1s,39.898092,291.17,2.29,-2.29,0,291.17,2.29,-2.29,0.0,15.414,,0,Kepler-band,15.374,,0.0,3750.0,150.0,-150.0,0,,,,,0.51,0.02,-0.02,0.0,5/14/2014,Kepler
74,Kepler-236,c,Kepler-236 c,Transit,0,2,23.968127,0.000174,-0.000174,0.0,0.132,,,0,,,,,,,,,,,,,,0.178,0.015,-0.015,0,,,,,0,1,0,1,18h55m27.93s,283.866378,+39d53m53.1s,39.898092,291.17,2.29,-2.29,0,291.17,2.29,-2.29,0.0,15.414,,0,Kepler-band,15.374,,0.0,3750.0,150.0,-150.0,0,,,,,0.51,0.02,-0.02,0.0,5/14/2014,Kepler
75,Kepler-186,b,Kepler-186 b,Transit,0,5,3.8867907,6.2e-06,-6.3e-06,0.0,0.0343,0.0046,-0.0046,0,,,,,,,,,,,,,,0.095,0.011,-0.011,0,,,,,0,1,0,1,19h54m36.65s,298.652714,+43d57m18.1s,43.955017,172.0,13.0,-10.0,0,178.51,0.78,-0.78,0.0,14.625,,0,Kepler-band,14.599,,0.0,3755.0,90.0,-90.0,0,0.54,0.02,-0.02,0.0,0.52,0.02,-0.02,0.0,5/14/2014,Kepler
76,Kepler-186,c,Kepler-186 c,Transit,0,5,7.267302,1.2e-05,-1.1e-05,0.0,0.0451,0.007,-0.007,0,,,,,,,,,,,,,,0.112,0.012,-0.012,0,,,,,0,1,0,1,19h54m36.65s,298.652714,+43d57m18.1s,43.955017,172.0,13.0,-10.0,0,178.51,0.78,-0.78,0.0,14.625,,0,Kepler-band,14.599,,0.0,3755.0,90.0,-90.0,0,0.54,0.02,-0.02,0.0,0.52,0.02,-0.02,0.0,5/14/2014,Kepler
77,Kepler-186,d,Kepler-186 d,Transit,0,5,13.342996,2.5e-05,-2.4e-05,0.0,0.0781,0.01,-0.01,0,,,,,,,,,,,,,,0.125,0.014,-0.014,0,,,,,0,1,0,1,19h54m36.65s,298.652714,+43d57m18.1s,43.955017,172.0,13.0,-10.0,0,178.51,0.78,-0.78,0.0,14.625,,0,Kepler-band,14.599,,0.0,3755.0,90.0,-90.0,0,0.54,0.02,-0.02,0.0,0.52,0.02,-0.02,0.0,5/14/2014,Kepler
78,Kepler-186,e,Kepler-186 e,Transit,0,5,22.407704,7.4e-05,-7.2e-05,0.0,0.11,0.015,-0.015,0,,,,,,,,,,,,,,0.113,0.013,-0.012,0,,,,,0,1,0,1,19h54m36.65s,298.652714,+43d57m18.1s,43.955017,172.0,13.0,-10.0,0,178.51,0.78,-0.78,0.0,14.625,,0,Kepler-band,14.599,,0.0,3755.0,90.0,-90.0,0,0.54,0.02,-0.02,0.0,0.52,0.02,-0.02,0.0,5/14/2014,Kepler
79,Kepler-186,f,Kepler-186 f,Transit,1,5,129.9441,0.0013,-0.0012,0.0,0.432,0.171,-0.053,0,0.04,0.07,-0.04,-1.0,89.96,0.04,-0.1,0.0,,,,,,0.104,0.007,-0.007,0,,,,,0,1,0,2,19h54m36.65s,298.652714,+43d57m18.1s,43.955017,172.0,13.0,-10.0,0,178.51,0.78,-0.78,0.0,14.625,,0,Kepler-band,14.599,,0.0,3755.0,90.0,-90.0,0,0.54,0.02,-0.02,0.0,0.52,0.02,-0.02,0.0,1/14/2015,Kepler
80,Kepler-231,b,Kepler-231 b,Transit,0,2,10.065275,2.7e-05,-2.7e-05,0.0,0.074,,,0,,,,,,,,,,,,,,0.154,0.011,-0.011,0,,,,,0,1,0,1,19h35m53.60s,293.973353,+50d31m54.9s,50.531914,319.49,3.35,-3.35,0,319.49,3.35,-3.35,0.0,15.385,,0,Kepler-band,15.39,,0.0,3767.0,150.0,-150.0,0,,,,,0.49,0.02,-0.02,0.0,5/14/2014,Kepler
81,Kepler-231,c,Kepler-231 c,Transit,0,2,19.271566,9.9e-05,-9.9e-05,0.0,0.114,,,0,,,,,,,,,,,,,,0.172,0.017,-0.017,0,,,,,1,1,0,1,19h35m53.60s,293.973353,+50d31m54.9s,50.531914,319.49,3.35,-3.35,0,319.49,3.35,-3.35,0.0,15.385,,0,Kepler-band,15.39,,0.0,3767.0,150.0,-150.0,0,,,,,0.49,0.02,-0.02,0.0,5/14/2014,Kepler
82,K2-117,b,K2-117 b,Transit,0,2,1.2916,4.9e-05,-5.1e-05,0.0,0.0189,0.0001,-0.0001,0,,,,0.0,,,,0.0,,,,0.0,,0.181,0.009,-0.009,0,,,,0.0,0,0,1,0,08h55m25.36s,133.855682,+10d28m08.9s,10.469131,101.95,0.37,-0.37,0,101.93,0.37,-0.37,0.0,14.655,0.06,0,V (Johnson),13.801,,0.0,3778.0,53.0,-53.0,0,0.54,0.01,-0.01,0.0,0.51,0.01,-0.01,0.0,10/26/2018,K2
83,K2-117,c,K2-117 c,Transit,0,2,5.444017,0.000462,-0.000455,0.0,0.0492,0.0003,-0.0003,0,,,,0.0,,,,0.0,,,,0.0,,0.184,0.011,-0.011,0,,,,0.0,0,0,1,0,08h55m25.36s,133.855682,+10d28m08.9s,10.469131,101.95,0.37,-0.37,0,101.93,0.37,-0.37,0.0,14.655,0.06,0,V (Johnson),13.801,,0.0,3778.0,53.0,-53.0,0,0.54,0.01,-0.01,0.0,0.51,0.01,-0.01,0.0,10/26/2018,K2
84,K2-26,b,K2-26 b,Transit,0,1,14.5665,0.0016,-0.002,0.0,0.0962,0.0054,-0.0061,0,,,,,88.4,1.2,-1.5,0.0,,,,,,0.238,0.041,-0.037,0,,,,,0,0,1,0,06h16m49.58s,94.206581,+24d35m47.1s,24.596411,99.33,0.51,-0.51,0,99.33,0.51,-0.51,0.0,14.53,0.03,0,V (Johnson),13.752,,0.0,3785.0,185.0,-185.0,0,0.56,0.1,-0.1,0.0,0.52,0.08,-0.08,0.0,1/21/2016,K2
85,K2-14,b,K2-14 b,Transit,0,1,8.36802,0.00019,-0.00019,0.0,0.0627,0.0006,-0.0006,0,,,,,,,,,,,,,,0.429,0.037,-0.037,0,,,,,0,0,1,0,11h52m13.69s,178.057022,+02d35m39.3s,2.594245,367.72,8.2,-8.2,0,367.72,8.2,-8.2,0.0,16.31,0.07,0,V (Johnson),15.535,,0.0,3789.0,17.0,-16.0,0,0.47,0.01,-0.01,0.0,0.45,0.01,-0.01,0.0,7/16/2015,K2
86,K2-54,b,K2-54 b,Transit,0,1,9.7843,0.0014,-0.0014,0.0,0.0671,0.0037,-0.0037,0,,,,,,,,,,,,,,0.103,0.017,-0.017,0,,,,,0,0,1,0,22h32m13.01s,338.054199,-17d32m38.4s,-17.543995,175.84,1.02,-1.02,0,175.84,1.02,-1.02,0.0,14.042,0.01,0,V (Johnson),13.945,,0.0,3798.0,113.0,-113.0,0,0.42,0.07,-0.07,0.0,0.38,0.05,-0.05,0.0,7/18/2016,K2
87,Kepler-327,b,Kepler-327 b,Transit,0,3,2.549575,6e-06,-6e-06,0.0,0.029,,,0,,,,,,,,,,,,,,0.099,0.004,-0.004,0,,,,,0,1,0,1,19h30m34.17s,292.642372,+44d05m15.6s,44.087673,243.68,1.48,-1.48,0,243.68,1.48,-1.48,0.0,15.018,,0,Kepler-band,14.98,,0.0,3799.0,100.0,-100.0,0,,,,,0.49,0.02,-0.02,0.0,5/14/2014,Kepler
88,Kepler-327,c,Kepler-327 c,Transit,0,3,5.212333,1.9e-05,-1.9e-05,0.0,0.047,,,0,,,,,,,,,,,,,,0.092,0.004,-0.004,0,,,,,0,1,0,1,19h30m34.17s,292.642372,+44d05m15.6s,44.087673,243.68,1.48,-1.48,0,243.68,1.48,-1.48,0.0,15.018,,0,Kepler-band,14.98,,0.0,3799.0,100.0,-100.0,0,,,,,0.49,0.02,-0.02,0.0,5/14/2014,Kepler
89,Kepler-327,d,Kepler-327 d,Transit,0,3,13.969457,3.1e-05,-3.1e-05,0.0,0.09,,,0,,,,,,,,,,,,,,0.154,0.009,-0.009,0,,,,,0,1,0,1,19h30m34.17s,292.642372,+44d05m15.6s,44.087673,243.68,1.48,-1.48,0,243.68,1.48,-1.48,0.0,15.018,,0,Kepler-band,14.98,,0.0,3799.0,100.0,-100.0,0,,,,,0.49,0.02,-0.02,0.0,5/14/2014,Kepler
90,L 168-9,b,L 168-9 b,Transit,0,1,1.4015,0.00018,-0.00018,0.0,0.02091,0.00024,-0.00024,0,0.21,,,1.0,85.5,0.8,-0.7,0.0,0.01447,0.00176,-0.00176,0.0,Mass,0.124,0.008,-0.008,0,9.6,2.4,-1.8,0.0,0,0,0,0,23h20m07.53s,350.031372,-60d03m54.7s,-60.065182,25.17,0.02,-0.02,0,25.17,0.02,-0.02,0.0,11.014,0.011,0,V (Johnson),10.232,,0.0,3800.0,70.0,-70.0,0,0.62,0.03,-0.03,0.0,0.6,0.02,-0.02,0.0,2/13/2020,Transiting Exoplanet Survey Satellite (TESS)
91,K2-240,b,K2-240 b,Transit,0,2,6.034,0.001,-0.001,0.0,0.0513,0.0009,-0.0009,0,,,,0.0,89.26,0.51,-0.64,0.0,,,,0.0,,0.178,0.018,-0.009,0,,,,0.0,0,0,1,0,15h11m23.91s,227.849609,-17d52m30.8s,-17.875217,70.0,3.0,-3.0,0,73.06,0.52,-0.52,0.0,13.392,0.01,0,V (Johnson),12.621,,0.0,3810.0,17.0,-17.0,0,0.58,0.01,-0.01,0.0,0.54,0.01,-0.01,0.0,6/21/2018,K2
92,K2-240,c,K2-240 c,Transit,0,2,20.523,0.001,-0.001,0.0,0.1159,0.002,-0.002,0,,,,0.0,89.66,0.22,-0.26,0.0,,,,0.0,,0.161,0.027,-0.009,0,,,,0.0,0,0,1,0,15h11m23.91s,227.849609,-17d52m30.8s,-17.875217,70.0,3.0,-3.0,0,73.06,0.52,-0.52,0.0,13.392,0.01,0,V (Johnson),12.621,,0.0,3810.0,17.0,-17.0,0,0.58,0.01,-0.01,0.0,0.54,0.01,-0.01,0.0,6/21/2018,K2
93,Kepler-125,b,Kepler-125 b,Transit,0,2,4.164389,3e-06,-3e-06,0.0,0.041,,,0,,,,,,,,,,,,,,0.211,0.009,-0.009,0,,,,,0,1,0,1,19h53m01.95s,298.258123,+47d36m17.8s,47.604946,184.34,0.99,-0.99,0,184.34,0.99,-0.99,0.0,14.752,,0,Kepler-band,14.768,,0.0,3810.0,150.0,-150.0,0,,,,,0.51,0.02,-0.02,0.0,5/14/2014,Kepler
94,Kepler-125,c,Kepler-125 c,Transit,0,2,5.774464,4.7e-05,-4.7e-05,0.0,0.051,,,0,,,,,,,,,,,,,,0.066,0.004,-0.004,0,,,,,0,1,0,1,19h53m01.95s,298.258123,+47d36m17.8s,47.604946,184.34,0.99,-0.99,0,184.34,0.99,-0.99,0.0,14.752,,0,Kepler-band,14.768,,0.0,3810.0,150.0,-150.0,0,,,,,0.51,0.02,-0.02,0.0,5/14/2014,Kepler
95,Kepler-45,b,Kepler-45 b,Transit,0,1,2.455239,4e-06,-4e-06,0.0,0.03,,,0,0.11,0.1,-0.09,0.0,87.0,0.7,-0.7,0.0,0.505,0.09,-0.09,0.0,Mass,0.96,0.11,-0.11,0,0.8,0.5,-0.5,0.0,0,1,0,1,19h31m29.50s,292.8729,+41d03m51.3s,41.064261,333.0,33.0,-33.0,0,386.04,6.47,-6.47,0.0,16.88,0.05,0,V (Johnson),15.98,,0.0,3820.0,90.0,-90.0,0,0.59,0.06,-0.06,0.0,0.55,0.11,-0.11,0.0,5/14/2014,Kepler
96,K2-22,b,K2-22 b,Transit,0,1,0.381078,1e-06,-1e-06,0.0,0.0088,0.0008,-0.0008,0,,,,,,,,,1.4,,,1.0,Mass,0.223,0.036,-0.036,1,,,,,0,0,1,0,11h17m55.88s,169.482819,+02d37m08.7s,2.61907,245.53,2.81,-2.81,0,245.53,2.81,-2.81,0.0,15.597,0.05,0,V (Johnson),14.954,,0.0,3830.0,100.0,-100.0,0,0.6,0.07,-0.07,0.0,0.57,0.06,-0.06,0.0,10/15/2015,K2
97,K2-153,b,K2-153 b,Transit,0,1,7.51574,0.00205,-0.0024,0.0,0.0614,0.0004,-0.0004,0,,,,0.0,,,,0.0,,,,0.0,,0.178,0.019,-0.016,0,,,,0.0,0,0,1,0,12h15m14.21s,183.809189,+02d01m15.4s,2.020953,143.6,0.9,-0.9,0,143.71,0.91,-0.91,0.0,14.979,0.03,0,V (Johnson),14.271,,0.0,3845.0,37.0,-37.0,0,0.55,0.01,-0.01,0.0,0.53,0.01,-0.01,0.0,7/12/2018,K2
98,K2-3,b,K2-3 b,Transit,0,3,10.05449,0.00026,-0.00026,0.0,0.0769,0.0039,-0.0039,0,,,,,88.8,0.84,-1.12,0.0,,,,,,0.194,0.027,-0.027,0,,,,,0,0,1,0,11h29m20.39s,172.334946,-01d27m17.2s,-1.454787,44.13,0.11,-0.11,0,44.13,0.11,-0.11,0.0,12.17,0.01,0,V (Johnson),11.478,,0.0,3896.0,189.0,-189.0,0,0.6,0.09,-0.09,0.0,0.56,0.07,-0.07,0.0,7/7/2016,K2
