pl_hostname,pl_letter,pl_name,pl_discmethod,pl_controvflag,pl_pnum,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_orbsmax,pl_orbsmaxerr1,pl_orbsmaxerr2,pl_orbsmaxlim,pl_orbeccen,pl_orbeccenerr1,pl_orbeccenerr2,pl_orbeccenlim,pl_radj,pl_radjerr1,pl_radjerr2,pl_radjlim,pl_dens,pl_denserr1,pl_denserr2,pl_denslim,pl_ttvflag,pl_kepflag,pl_k2flag,pl_nnotes,ra_str,ra,dec_str,dec,st_dist,st_disterr1,st_disterr2,st_distlim,gaia_dist,gaia_disterr1,gaia_disterr2,gaia_distlim,st_optmag,st_optmagerr,st_optmaglim,st_optband,gaia_gmag,gaia_gmagerr,gaia_gmaglim,st_teff,st_tefferr1,st_tefferr2,st_tefflim,st_mass,st_masserr1,st_masserr2,st_masslim,st_rad,st_raderr1,st_raderr2,st_radlim,rowupdate,pl_rvamp,pl_rvamperr1,pl_rvamperr2,pl_rvamplim,pl_facility,gaia_plx,gaia_plxerr1,gaia_plxerr2,gaia_plxlim,st_radv,st_radverr1,st_radverr2,st_radvlim,st_sp,st_spstr,st_sperr,st_splim
WASP-132,b,WASP-132 b,Transit,0,1,7.133521,0.000009,-0.000009,0,0.067,0.001,-0.001,0,0,,,0,0.87,0.03,-0.03,0,0.84,0.08,-0.08,0,0,0,0,0,14h30m26.19s,217.609131,-46d09m33.0s,-46.15918,120,20,-20,0,123.35,0.56,-0.56,0,12.4,,0,V (Johnson),11.754,,0,4775,100,-100,0,0.8,0.04,-0.04,0,0.74,0.02,-0.02,0,12/1/2016,51,3,-3,0,SuperWASP-South,8.11,0.04,-0.04,0,31.07,0,0,0,5.4,K4,,0
HAT-P-11,b,HAT-P-11 b,Transit,0,2,4.88780244,,,0,0.05254,0.00064,-0.00066,0,0.218,0.034,-0.031,0,0.389,0.005,-0.005,0,,,,0,0,1,0,1,19h50m50.24s,297.709351,+48d04m51.1s,48.080856,37.81,0.03,-0.03,0,37.81,0.03,-0.03,0,9.174,,0,Kepler-band,9.151,,0,4780,50,-50,0,0.81,0.02,-0.03,0,0.68,0.01,-0.01,0,1/31/2019,10.42,0.64,-0.66,0,HATNet,26.45,0.02,-0.02,0,-63.24,0.26,-0.26,0,5.4,K4,,0
HAT-P-18,b,HAT-P-18 b,Transit,0,1,5.508023,0.000006,-0.000006,0,0.0559,0.0007,-0.0007,0,0.084,0.048,-0.048,0,0.995,0.052,-0.052,0,0.25,0.04,-0.04,0,0,0,0,1,17h05m23.15s,256.346473,+33d00m45.0s,33.012512,166,9,-9,0,162.16,0.61,-0.61,0,12.759,,0,V (Johnson),12.368,,0,4803,80,-80,0,0.77,0.03,-0.03,0,0.75,0.04,-0.04,0,5/14/2014,27.1,1.6,-1.6,0,HATNet,6.17,0.02,-0.02,0,-11.92,0.28,-0.28,0,5.2,K2,,0
HATS-22,b,HATS-22 b,Transit,0,1,4.7228124,0.0000052,-0.0000052,0,0.05025,0.00042,-0.00042,0,0.079,0.026,-0.026,0,0.953,0.048,-0.029,0,3.89,0.45,-0.45,0,0,0,0,0,11h36m02.33s,174.00972,-29d32m35.9s,-29.543312,207.9,8.9,-6.6,0,231.04,1.61,-1.61,0,13.455,0.04,0,V (Johnson),13.122,,0,4803,55,-55,0,0.76,0.02,-0.02,0,0.69,0.03,-0.02,0,3/16/2017,399,15,-15,0,HATSouth,4.33,0.03,-0.03,0,-7.37,0.02,-0.02,0,5,K V,,0
Kepler-167,b,Kepler-167 b,Transit,0,4,4.3931632,0.0000046,-0.0000045,0,0.0483,0.0017,-0.0025,0,0,,,0,0.144,0.004,-0.004,0,,,,,0,1,0,1,19h30m38.03s,292.658441,+38d20m43.5s,38.345413,330,10,-10,0,345.31,2,-2,0,14.023,,0,Kepler-band,14,,0,4890,50,-50,0,0.77,0.02,-0.03,0,0.73,0.02,-0.01,0,3/10/2016,,,,,Kepler,2.9,0.02,-0.02,0,-29.3,1,-1,0,5.4,K4,,0
Kepler-167,c,Kepler-167 c,Transit,0,4,7.406114,0.000012,-0.000011,0,0.0684,0.024,-0.0035,0,0,,,0,0.138,0.004,-0.004,0,,,,,0,1,0,1,19h30m38.03s,292.658441,+38d20m43.5s,38.345413,330,10,-10,0,345.31,2,-2,0,14.023,,0,Kepler-band,14,,0,4890,50,-50,0,0.77,0.02,-0.03,0,0.73,0.02,-0.01,0,3/10/2016,,,,,Kepler,2.9,0.02,-0.02,0,-29.3,1,-1,0,5.4,K4,,0
Kepler-167,d,Kepler-167 d,Transit,0,4,21.803855,0.000078,-0.000119,0,0.1405,0.005,-0.0071,0,0.12,,,1,0.107,0.004,-0.004,0,,,,,0,1,0,1,19h30m38.03s,292.658441,+38d20m43.5s,38.345413,330,10,-10,0,345.31,2,-2,0,14.023,,0,Kepler-band,14,,0,4890,50,-50,0,0.77,0.02,-0.03,0,0.73,0.02,-0.01,0,3/10/2016,,,,,Kepler,2.9,0.02,-0.02,0,-29.3,1,-1,0,5.4,K4,,0
Kepler-167,e,Kepler-167 e,Transit,0,4,1071.23228,0.00056,-0.00056,0,1.89,0.058,-0.067,0,0.062,0.104,-0.043,0,0.906,0.021,-0.021,0,,,,,0,1,0,0,19h30m38.03s,292.658441,+38d20m43.5s,38.345413,330,10,-10,0,345.31,2,-2,0,14.023,,0,Kepler-band,14,,0,4890,50,-50,0,0.77,0.02,-0.03,0,0.73,0.02,-0.01,0,3/10/2016,,,,,Kepler,2.9,0.02,-0.02,0,-29.3,1,-1,0,5.4,K4,,0
EPIC 248847494,b,EPIC 248847494 b,Transit,0,1,3650,1280,-1130,0,4.5,1,-1,0,0,,,0,1.11,0.07,-0.07,0,,,,0,0,0,1,0,10h37m33.42s,159.389267,+11d50m33.8s,11.842731,560,13,-13,0,560.71,13.06,-13.06,0,12.416,0.02,0,V (Johnson),12.172,,0,4898,68,-68,0,0.9,0.09,-0.09,0,2.7,0.12,-0.12,0,7/25/2019,,,,0,K2,1.78,0.04,-0.04,0,30.58,0.38,-0.38,0,,,,
WASP-145 A,b,WASP-145 A b,Transit,0,1,1.7690381,0.0000008,-0.0000008,0,0.0261,0.0005,-0.0005,0,0,,,0,0.9,0.4,-0.4,0,1.6,1.3,-1.3,0,0,0,0,0,21h29m00.90s,322.253754,-58d50m10.1s,-58.83614,91.54,0.24,-0.24,0,91.54,0.24,-0.24,0,,,,,11.358,,0,4900,150,-150,0,0.76,0.04,-0.04,0,0.68,0.07,-0.07,0,10/26/2018,178,6,-6,0,SuperWASP-South,10.92,0.03,-0.03,0,3.35,0.01,-0.01,0,5.2,K2 V,,0
WASP-156,b,WASP-156 b,Transit,0,1,3.836169,0.000003,-0.000003,0,0.0453,0.0009,-0.0009,0,0.007,,,1,0.51,0.02,-0.02,0,1.3,0.1,-0.1,0,0,0,0,0,02h11m07.61s,32.781708,+02d25m04.8s,2.418,140,25,-25,0,122.49,0.64,-0.64,0,11.6,,0,V (Johnson),11.323,,0,4910,61,-61,0,0.84,0.05,-0.05,0,0.76,0.03,-0.03,0,10/26/2017,19,1,-1,0,SuperWASP,8.16,0.04,-0.04,0,9.3,0.61,-0.61,0,5.3,K3,,0
K2-36,b,K2-36 b,Transit,0,2,1.422614,0.000038,-0.000038,0,0.0223,0.0004,-0.0004,0,0,,,0,0.128,0.007,-0.007,0,7.2,2.5,-2.1,0,0,0,1,1,11h17m47.78s,169.449066,+03d51m59.0s,3.866393,110.09,0.61,-0.61,0,110.09,0.61,-0.61,0,11.8,0.03,0,V (Johnson),11.527,,0,4916,35,-37,0,0.79,0.01,-0.01,0,0.72,0.01,-0.01,0,8/15/2019,2.6,0.7,-0.7,0,K2,9.08,0.05,-0.05,0,13.25,0.86,-0.86,0,5.2,K2 V,,0
K2-36,c,K2-36 c,Transit,0,2,5.340888,0.000086,-0.000086,0,0.054,0.001,-0.001,0,0,,,0,0.285,0.027,-0.027,0,1.3,0.7,-0.5,0,0,0,1,1,11h17m47.78s,169.449066,+03d51m59.0s,3.866393,110.09,0.61,-0.61,0,110.09,0.61,-0.61,0,11.8,0.03,0,V (Johnson),11.527,,0,4916,35,-37,0,0.79,0.01,-0.01,0,0.72,0.01,-0.01,0,8/15/2019,3.4,1,-1,0,K2,9.08,0.05,-0.05,0,13.25,0.86,-0.86,0,5.2,K2 V,,0
WASP-91,b,WASP-91 b,Transit,0,1,2.798581,0.000003,-0.000003,0,0.037,0.001,-0.001,0,0,,,0,1.03,0.04,-0.04,0,1.59,0.13,-0.13,0,0,0,0,0,23h51m22.89s,357.845367,-70d09m10.2s,-70.152832,150.59,0.52,-0.52,0,150.59,0.52,-0.52,0,12,,0,V (Johnson),11.624,,0,4920,80,-80,0,0.84,0.07,-0.07,0,0.86,0.03,-0.03,0,8/17/2017,217,5,-5,0,SuperWASP-South,6.64,0.02,-0.02,0,2.78,0,0,0,5.3,K3,,0
CoRoT-24,b,CoRoT-24 b,Transit,0,2,5.1134,0.0006,-0.0006,0,0.056,0.002,-0.002,0,0,,,0,0.33,0.04,-0.04,0,0.9,,,1,0,0,0,0,06h47m41.41s,101.922547,-03d43m09.5s,-3.719301,600,70,-70,0,601.22,16.02,-16.02,0,,,,,15.18,,0,4950,150,-150,0,0.91,0.09,-0.09,0,0.86,0.09,-0.09,0,5/31/2018,2.1,,,0,CoRoT,1.66,0.04,-0.04,0,51.37,,,0,5.1,K1 V,,0
CoRoT-24,c,CoRoT-24 c,Transit,0,2,11.759,0.0063,-0.0063,0,0.098,0.003,-0.003,0,0,,,0,0.44,0.04,-0.04,0,1.3,0.5,-0.4,0,0,0,0,0,06h47m41.41s,101.922547,-03d43m09.5s,-3.719301,600,70,-70,0,601.22,16.02,-16.02,0,,,,,15.18,,0,4950,150,-150,0,0.91,0.09,-0.09,0,0.86,0.09,-0.09,0,6/11/2014,8.3,2.9,-2.9,0,CoRoT,1.66,0.04,-0.04,0,51.37,,,0,5.1,K1 V,,0
K2-233,b,K2-233 b,Transit,0,3,2.46746,0.00014,-0.00014,0,0.03317,0.00044,-0.00045,0,0,,,0,0.125,0.006,-0.005,0,,,,0,0,0,1,1,15h21m55.20s,230.47998,-20d13m54.1s,-20.231684,67.64,0.28,-0.28,0,67.64,0.28,-0.28,0,10.726,0.019,0,V (Johnson),10.419,,0,4950,100,-100,0,0.8,0.03,-0.03,0,0.74,0.03,-0.03,0,4/26/2018,,,,0,K2,14.78,0.06,-0.06,0,-9.73,0.2,-0.2,0,5.3,K3,,0
K2-233,c,K2-233 c,Transit,0,3,7.06142,0.00084,-0.00084,0,0.06687,0.00088,-0.0009,0,0,,,0,0.119,0.007,-0.007,0,,,,0,0,0,1,1,15h21m55.20s,230.47998,-20d13m54.1s,-20.231684,67.64,0.28,-0.28,0,67.64,0.28,-0.28,0,10.726,0.019,0,V (Johnson),10.419,,0,4950,100,-100,0,0.8,0.03,-0.03,0,0.74,0.03,-0.03,0,4/26/2018,,,,0,K2,14.78,0.06,-0.06,0,-9.73,0.2,-0.2,0,5.3,K3,,0
K2-233,d,K2-233 d,Transit,0,3,24.3662,0.0021,-0.0021,0,0.1527,0.002,-0.0021,0,0,,,0,0.236,0.01,-0.01,0,,,,0,0,0,1,1,15h21m55.20s,230.47998,-20d13m54.1s,-20.231684,67.64,0.28,-0.28,0,67.64,0.28,-0.28,0,10.726,0.019,0,V (Johnson),10.419,,0,4950,100,-100,0,0.8,0.03,-0.03,0,0.74,0.03,-0.03,0,4/26/2018,,,,0,K2,14.78,0.06,-0.06,0,-9.73,0.2,-0.2,0,5.3,K3,,0
WASP-53,b,WASP-53 b,Transit,0,2,3.3098443,0.000002,-0.000002,0,0.04101,0.00083,-0.00091,0,0.03,,,1,1.074,0.037,-0.037,0,2.28,0.2,-0.17,0,0,0,0,0,02h07m38.21s,31.909203,-20d39m42.6s,-20.661839,202.51,1.38,-1.38,0,202.51,1.38,-1.38,0,,,,,12.347,,0,4953,60,-60,0,0.84,0.05,-0.05,0,0.8,0.02,-0.02,0,2/2/2017,326.1,1.8,-1.8,0,Multiple Facilities,4.94,0.03,-0.03,0,-3.03,1.3,-1.3,0,,,,
K2-285,b,K2-285 b,Transit,0,4,3.471745,0.000044,-0.000046,0,0.03817,0.00095,-0.00092,0,0,,,0,0.231,0.005,-0.005,0,3.07,0.45,-0.45,0,0,0,1,0,23h17m32.23s,349.384277,+01d18m01.0s,1.30029,155.65,1.15,-1.15,0,155.65,1.15,-1.15,0,12.03,0.121,0,V (Johnson),11.804,,0,4975,95,-95,0,0.83,0.02,-0.02,0,0.79,0.02,-0.02,0,12/13/2018,4.62,0.58,-0.65,0,K2,6.42,0.05,-0.05,0,15.88,0.71,-0.71,0,5.2,K2 V,,0
K2-285,c,K2-285 c,Transit,0,4,7.138048,0.000072,-0.000063,0,0.0824,0.0018,-0.0018,0,0,,,0,0.315,0.007,-0.007,0,1.95,0.32,-0.28,0,0,0,1,0,23h17m32.23s,349.384277,+01d18m01.0s,1.30029,155.65,1.15,-1.15,0,155.65,1.15,-1.15,0,12.03,0.121,0,V (Johnson),11.804,,0,4975,95,-95,0,0.83,0.02,-0.02,0,0.79,0.02,-0.02,0,12/13/2018,5.9,0.86,-0.8,0,K2,6.42,0.05,-0.05,0,15.88,0.71,-0.71,0,5.2,K2 V,,0
K2-285,d,K2-285 d,Transit,0,4,10.45582,0.00025,-0.00023,0,0.1178,0.0029,-0.0029,0,0,,,0,0.221,0.005,-0.005,0,,,,0,0,0,1,0,23h17m32.23s,349.384277,+01d18m01.0s,1.30029,155.65,1.15,-1.15,0,155.65,1.15,-1.15,0,12.03,0.121,0,V (Johnson),11.804,,0,4975,95,-95,0,0.83,0.02,-0.02,0,0.79,0.02,-0.02,0,12/13/2018,0.68,0.77,-0.5,0,K2,6.42,0.05,-0.05,0,15.88,0.71,-0.71,0,5.2,K2 V,,0
K2-285,e,K2-285 e,Transit,0,4,14.76289,0.00065,-0.00061,0,0.18041,0.0042,-0.0043,0,0,,,0,0.174,0.004,-0.004,0,,,,0,0,0,1,0,23h17m32.23s,349.384277,+01d18m01.0s,1.30029,155.65,1.15,-1.15,0,155.65,1.15,-1.15,0,12.03,0.121,0,V (Johnson),11.804,,0,4975,95,-95,0,0.83,0.02,-0.02,0,0.79,0.02,-0.02,0,12/13/2018,1.69,0.74,-0.72,0,K2,6.42,0.05,-0.05,0,15.88,0.71,-0.71,0,5.2,K2 V,,0
HATS-7,b,HATS-7 b,Transit,0,1,3.185315,0.0000054,-0.0000054,0,0.04012,0.00043,-0.00043,0,0.17,,,1,0.563,0.046,-0.034,0,0.83,0.18,-0.18,0,0,0,0,0,13h55m25.68s,208.856995,-21d12m27.7s,-21.207695,257,15,-12,0,242.38,1.65,-1.65,0,13.34,0.01,0,V (Johnson),13.05,,0,4985,50,-50,0,0.85,0.03,-0.03,0,0.81,0.05,-0.04,0,5/24/2018,18.4,1.9,-1.9,0,HATSouth,4.13,0.03,-0.03,0,9.44,0.02,-0.02,0,5.2,K2,,0
NGTS-5,b,NGTS-5 b,Transit,0,1,3.3569866,0.0000026,-0.0000026,0,0.0382,0.0013,-0.0013,0,0,,,0,1.136,0.023,-0.023,0,,,,0,0,0,0,0,14h44m13.9842s,221.058267,+05d36m19.347s,5.605374,309.5,2.61,-2.61,0,309.5,2.61,-2.61,0,,,,,13.526,,0,4987,41,-41,0,0.66,0.07,-0.06,0,0.74,0.01,-0.01,0,5/16/2019,41,5.9,-6.4,0,Paranal Observatory,3.23,0.03,-0.03,0,-5.52,0,0,0,5.2,K2 V,,0
HAT-P-19,b,HAT-P-19 b,Transit,0,1,4.008778,0.000006,-0.000006,0,0.0466,0.0008,-0.0008,0,0.067,0.042,-0.042,0,1.132,0.072,-0.072,0,0.25,0.04,-0.04,0,0,0,0,0,00h38m04.02s,9.516742,+34d42m41.7s,34.711575,215,15,-15,0,203.25,1.47,-1.47,0,12.901,,0,V (Johnson),12.557,,0,4990,130,-130,0,0.84,0.04,-0.04,0,0.82,0.05,-0.05,0,5/14/2014,42,2.1,-2.1,0,HATNet,4.92,0.04,-0.04,0,-20.22,0.02,-0.02,0,5.1,K1,,0
Kepler-432,b,Kepler-432 b,Transit,0,2,52.501129,0.000067,-0.000053,0,0.301,0.016,-0.011,0,0.5134,0.0098,-0.0089,0,1.145,0.036,-0.039,0,4.46,0.37,-0.29,0,0,1,0,1,19h33m07.73s,293.282206,+48d17m09.2s,48.2859,870,20,-20,0,868.85,21,-21,0,12.465,0.06,0,V (Johnson),12.182,,0,4995,78,-78,0,1.32,0.1,-0.07,0,4.06,0.12,-0.08,0,4/30/2015,286.8,4.7,-4,0,Kepler,1.15,0.03,-0.03,0,-35.22,0.19,-0.19,0,,,,
Lupus-TR-3,b,Lupus-TR-3 b,Transit,0,1,3.91405,0.00004,-0.00004,0,0.0464,0.0007,-0.0007,0,0,,,0,0.89,0.07,-0.07,0,1.4,0.4,-0.4,0,0,0,0,0,15h30m18.62s,232.577571,-42d58m47.7s,-42.979908,2000,,,0,729.76,157.9,-157.9,0,,,,,18.765,,0,5000,150,,0,0.87,0.04,,0,0.82,0.05,,0,5/14/2014,,,,,Multiple Observatories,1.37,0.3,-0.3,0,,,,,,,,
WASP-52,b,WASP-52 b,Transit,0,1,1.7497798,0.0000012,-0.0000012,0,0.0272,0.0003,-0.0003,0,0,,,0,1.27,0.03,-0.03,0,0.29,0.03,-0.03,0,0,0,0,1,23h13m58.74s,348.494748,+08d45m40.5s,8.761262,140,20,-20,0,175.69,1.34,-1.34,0,12,,0,V (Johnson),11.954,,0,5000,100,-100,0,0.87,0.03,-0.03,0,0.79,0.02,-0.02,0,5/14/2014,,,,,SuperWASP,5.69,0.04,-0.04,0,-1.04,0,0,0,5.2,K2 V,,0
WTS-2,b,WTS-2 b,Transit,0,1,1.0187068,0.00000065,-0.00000065,0,0.01855,0.00062,-0.00062,0,0,,,0,1.363,0.061,-0.061,0,0.54,0.11,-0.11,0,0,0,0,0,19h34m55.87s,293.732796,+36d48m55.8s,36.815491,1000,,,0,1030.77,143.33,-143.33,0,15.9,0.1,0,V (Johnson),15.596,,0,5000,250,-250,0,0.82,0.08,-0.08,0,0.75,0.03,-0.03,0,4/24/2015,256,32,-32,0,United Kingdom Infrared Telescope,0.97,0.13,-0.13,0,-20.03,0.02,-0.02,0,5.2,K2 V,,0
Qatar-1,b,Qatar-1 b,Transit,0,1,1.4200242,0.00000022,-0.00000022,0,0.02332,0.0004,-0.0004,0,0,,,0,1.143,0.026,-0.025,0,1.076,0.057,-0.053,0,0,0,0,1,20h13m31.60s,303.381672,+65d09m43.3s,65.162041,186.61,0.8,-0.8,0,186.61,0.8,-0.8,0,12.843,0.137,0,V (Johnson),12.476,,0,5013,93,-88,0,0.84,0.04,-0.04,0,0.8,0.02,-0.02,0,9/15/2016,261.6,5.5,-5.5,0,Qatar,5.36,0.02,-0.02,0,-37.84,0.06,,0,,,,
TOI-216,c,TOI-216.01,Transit,0,2,34.556,0.014,-0.01,0,0.2069,0.0107,-0.0082,0,0.029,0.037,-0.02,0,1.007,0.052,-0.037,0,0.76,0.66,-0.38,0,1,0,0,0,04h55m55.25s,73.980208,-63d15m36.2s,-63.260056,178.84,0.89,-0.88,0,178.86,0.88,-0.88,0,12.324,0.069,0,V (Johnson),12.163,,0,5026,125,-125,0,0.87,0.04,-0.03,0,0.84,0.04,-0.03,0,5/9/2019,,,,0,Transiting Exoplanet Survey Satellite (TESS),5.59,0.03,-0.03,0,36.3,0.95,-0.95,0,,,,
TOI-216,b,TOI-216.02,Transit,0,2,17.089,0.011,-0.015,0,0.1293,0.0067,-0.0051,0,0.132,0.059,-0.023,0,0.686,0.145,-0.074,0,0.34,0.31,-0.18,0,1,0,0,0,04h55m55.25s,73.980208,-63d15m36.2s,-63.260056,178.84,0.89,-0.88,0,178.86,0.88,-0.88,0,12.324,0.069,0,V (Johnson),12.163,,0,5026,125,-125,0,0.87,0.04,-0.03,0,0.84,0.04,-0.03,0,5/9/2019,,,,0,Transiting Exoplanet Survey Satellite (TESS),5.59,0.03,-0.03,0,36.3,0.95,-0.95,0,,,,
Kepler-444,b,Kepler-444 b,Transit,0,5,3.6001053,0.0000083,-0.000008,0,0.04178,0.00079,-0.00079,0,0.16,0.21,-0.1,0,0.036,0.001,-0.001,0,,,,,0,1,0,0,19h19m00.55s,289.752289,+41d38m04.6s,41.634605,36.48,0.04,-0.04,0,36.48,0.04,-0.04,0,8.88,0.02,0,V (Johnson),8.643,,0,5046,74,-74,0,0.76,0.04,-0.04,0,0.75,0.01,-0.01,0,1/29/2015,,,,,Kepler,27.41,0.03,-0.03,0,-121.9,0.2,-0.2,0,5,K,,0
Kepler-444,c,Kepler-444 c,Transit,0,5,4.5458841,0.000007,-0.0000071,0,0.04881,0.00093,-0.00093,0,0.31,0.12,-0.15,0,0.044,0.002,-0.002,0,,,,,0,1,0,1,19h19m00.55s,289.752289,+41d38m04.6s,41.634605,36.48,0.04,-0.04,0,36.48,0.04,-0.04,0,8.88,0.02,0,V (Johnson),8.643,,0,5046,74,-74,0,0.76,0.04,-0.04,0,0.75,0.01,-0.01,0,1/29/2015,,,,,Kepler,27.41,0.03,-0.03,0,-121.9,0.2,-0.2,0,5,K,,0
Kepler-444,d,Kepler-444 d,Transit,0,5,6.189392,0.000012,-0.000012,0,0.06,0.0011,-0.0011,0,0.18,0.16,-0.12,0,0.047,0.002,-0.002,0,,,,,0,1,0,1,19h19m00.55s,289.752289,+41d38m04.6s,41.634605,36.48,0.04,-0.04,0,36.48,0.04,-0.04,0,8.88,0.02,0,V (Johnson),8.643,,0,5046,74,-74,0,0.76,0.04,-0.04,0,0.75,0.01,-0.01,0,1/29/2015,,,,,Kepler,27.41,0.03,-0.03,0,-121.9,0.2,-0.2,0,5,K,,0
Kepler-444,e,Kepler-444 e,Transit,0,5,7.743493,0.000017,-0.000016,0,0.0696,0.0013,-0.0013,0,0.1,0.2,-0.07,0,0.049,0.002,-0.001,0,,,,,0,1,0,1,19h19m00.55s,289.752289,+41d38m04.6s,41.634605,36.48,0.04,-0.04,0,36.48,0.04,-0.04,0,8.88,0.02,0,V (Johnson),8.643,,0,5046,74,-74,0,0.76,0.04,-0.04,0,0.75,0.01,-0.01,0,1/29/2015,,,,,Kepler,27.41,0.03,-0.03,0,-121.9,0.2,-0.2,0,5,K,,0
Kepler-444,f,Kepler-444 f,Transit,0,5,9.740486,0.000013,-0.000013,0,0.0811,0.0015,-0.0015,0,0.29,0.2,-0.19,0,0.066,0.004,-0.004,0,,,,,0,1,0,1,19h19m00.55s,289.752289,+41d38m04.6s,41.634605,36.48,0.04,-0.04,0,36.48,0.04,-0.04,0,8.88,0.02,0,V (Johnson),8.643,,0,5046,74,-74,0,0.76,0.04,-0.04,0,0.75,0.01,-0.01,0,1/29/2015,,,,,Kepler,27.41,0.03,-0.03,0,-121.9,0.2,-0.2,0,5,K,,0
Qatar-6,b,Qatar-6 b,Transit,0,1,3.506195,0.000018,-0.000018,0,0.0423,0.0004,-0.0004,0,0,,,0,1.062,0.071,-0.071,0,,,,0,0,0,0,0,14h48m50.42s,222.210083,+22d09m09.40s,22.152611,101.14,0.46,-0.46,0,101.14,0.46,-0.46,0,11.438,0.08,0,V (Johnson),11.125,,0,5052,66,-66,0,0.82,0.02,-0.02,0,0.72,0.02,-0.02,0,11/21/2019,101.6,9.6,-9.6,0,Qatar,9.89,0.05,-0.05,0,-27.86,0.1,-0.1,0,5.2,K2 V,,0
WASP-105,b,WASP-105 b,Transit,0,1,7.87288,0.00001,-0.00001,0,0.075,0.003,-0.003,0,0,,,0,0.96,0.03,-0.03,0,2.65,0.13,-0.13,0,0,0,0,0,01h36m40.24s,24.167667,-50d39m32.5s,-50.659027,252.52,13.71,-13.71,0,252.52,13.71,-13.71,0,12.1,,0,V (Johnson),11.845,,0,5070,130,-130,0,0.89,0.09,-0.09,0,0.9,0.03,-0.03,0,8/17/2017,194,3,-3,0,SuperWASP-South,3.96,0.22,-0.22,0,24.68,0,0,0,5.2,K2,,0
CoRoT-10,b,CoRoT-10 b,Transit,0,1,13.2406,0.0002,-0.0002,0,0.1055,0.0021,-0.0021,0,0.53,0.04,-0.04,0,0.97,0.07,-0.07,0,3.7,0.83,-0.83,0,0,0,0,0,19h24m15.29s,291.063708,+00d44m46.1s,0.746143,345,70,-70,0,341.65,4.03,-4.03,0,15.22,0.05,0,V (Johnson),14.665,,0,5075,75,-75,0,0.89,0.05,-0.05,0,0.79,0.05,-0.05,0,5/14/2014,301,10,-10,0,CoRoT,2.93,0.03,-0.03,0,15.33,0.01,-0.01,0,5.1,K1 V,,0
CoRoT-8,b,CoRoT-8 b,Transit,0,1,6.21229,0.00003,-0.00003,0,0.063,0.001,-0.001,0,0,,,0,0.57,0.02,-0.02,0,1.6,0.1,-0.1,0,0,0,0,0,19h26m21.24s,291.588518,+01d25m35.2s,1.426452,380,30,-30,0,325.03,2.74,-2.74,0,14.8,,0,V (Johnson),14.22,,0,5080,80,-80,0,0.88,0.04,-0.04,0,0.77,0.02,-0.02,0,5/14/2014,26,4,-4,0,CoRoT,3.08,0.03,-0.03,0,-37.47,0,0,0,5.1,K1 V,,0
HATS-44,b,HATS-44 b,Transit,0,1,2.7439004,0.0000032,-0.0000032,0,0.03649,0.0003,-0.0003,0,0.279,,,1,1.067,0.125,-0.071,0,0.56,0.19,-0.19,0,0,0,0,0,05h37m18.41s,84.326706,-27d58m21.4s,-27.97261,463,23,-23,0,451.85,3.28,-3.28,0,14.428,0.01,0,V (Johnson),14.16,,0,5080,100,-100,0,0.86,0.02,-0.02,0,0.85,0.04,-0.04,0,5/24/2018,90,17,-17,0,HATSouth,2.21,0.02,-0.02,0,44.08,0.01,-0.01,0,,,,
HD 221416,b,HD 221416 b,Transit,0,1,14.2767,0.0037,-0.0037,0,0.1228,0.0025,-0.0026,0,0.115,0.034,-0.03,0,0.836,0.031,-0.028,0,0.431,0.064,-0.06,0,0,0,0,0,23h32m08.07s,353.03363,-21d48m05.1s,-21.801424,95.08,0.72,-0.72,0,95.8,0.73,-0.73,0,8.146,0.014,0,V (Johnson),7.908,,0,5080,90,-90,0,1.21,0.07,-0.07,0,2.94,0.06,-0.06,0,4/18/2019,14.1,1.2,-1.2,0,Transiting Exoplanet Survey Satellite (TESS),10.44,0.08,-0.08,0,25.29,0.17,-0.17,0,5,K0 IV/V,,0
HATS-43,b,HATS-43 b,Transit,0,1,4.3888497,0.0000059,-0.0000059,0,0.04944,0.00046,-0.00046,0,0.173,0.089,-0.089,0,1.18,0.05,-0.05,0,0.191,0.054,-0.038,0,0,0,0,0,05h22m09.16s,80.53817,-30d58m15.0s,-30.970833,341,17,-17,0,366.1,2.28,-2.28,0,13.593,0.03,0,V (Johnson),13.401,,0,5099,61,-61,0,0.84,0.02,-0.02,0,0.81,0.03,-0.03,0,5/24/2018,37.5,8,-8,0,HATSouth,2.73,0.02,-0.02,0,22.08,0.01,-0.01,0,,,,
HD 15337,b,HD 15337 b,Transit,0,2,4.75615,0.00017,-0.00017,0,0.0522,0.0012,-0.0012,0,0.09,0.05,-0.05,0,0.146,0.005,-0.005,0,9.3,1.81,-1.58,0,0,0,0,1,02h27m28.38s,36.86824,-27d38m06.7s,-27.635206,44.87,0.07,-0.07,0,44.87,0.07,-0.07,0,9.088,0.018,0,V (Johnson),8.856,,0,5125,50,-50,0,0.9,0.03,-0.03,0,0.86,0.02,-0.02,0,5/16/2019,3.08,0.44,-0.41,0,Transiting Exoplanet Survey Satellite (TESS),22.28,0.03,-0.03,0,-3.8,0,0,0,5.1,K1 V,,0
