pl_hostname,pl_letter,pl_name,pl_discmethod,pl_controvflag,pl_pnum,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_orbsmax,pl_orbsmaxerr1,pl_orbsmaxerr2,pl_orbsmaxlim,pl_orbeccen,pl_orbeccenerr1,pl_orbeccenerr2,pl_orbeccenlim,pl_orbincl,pl_orbinclerr1,pl_orbinclerr2,pl_orbincllim,pl_bmassj,pl_bmassjerr1,pl_bmassjerr2,pl_bmassjlim,pl_bmassprov,pl_radj,pl_radjerr1,pl_radjerr2,pl_radjlim,pl_dens,pl_denserr1,pl_denserr2,pl_denslim,pl_ttvflag,pl_kepflag,pl_k2flag,pl_nnotes,ra_str,ra,dec_str,dec,st_dist,st_disterr1,st_disterr2,st_distlim,gaia_dist,gaia_disterr1,gaia_disterr2,gaia_distlim,st_optmag,st_optmagerr,st_optmaglim,st_optband,gaia_gmag,gaia_gmagerr,gaia_gmaglim,st_teff,st_tefferr1,st_tefferr2,st_tefflim,st_mass,st_masserr1,st_masserr2,st_masslim,st_rad,st_raderr1,st_raderr2,st_radlim,rowupdate,pl_facility
HD 97658,b,HD 97658 b,Radial Velocity,0,1,9.4909,0.0016,-0.0016,0,,,,0,0.06,0.05,-0.05,0,89.45,0.4,-0.4,0,0.03,0,0,0,Mass,0.21,0.01,-0.01,0,,,,0,0,0,0,1,11h14m33.16s,168.638184,+25d42m37.4s,25.710384,21.58,0.03,-0.03,0,21.58,0.03,-0.03,0,7.71,0.01,0,V (Johnson),7.514,,0,5175,25,-25,0,0.89,0.15,-0.15,0,0.74,0.01,-0.01,0,4/26/2018,W. M. Keck Observatory
K2-191,b,K2-191 b,Transit,0,1,2.858646,0.000172,-0.000176,0,,,,,,,,,87.051,2.125,-4.9,0,,,,,,0.141,0.024,-0.012,0,,,,,0,0,1,0,13h26m33.40s,201.639175,-12d48m23.6s,-12.806568,289.57,2.39,-2.39,0,289.57,2.39,-2.39,0,13.258,0.02,0,V (Johnson),12.995,,0,5176,50,-50,0,0.9,0.03,-0.03,0,0.84,0.04,-0.03,0,2/15/2018,K2
Kepler-1539,b,Kepler-1539 b,Transit,0,1,133.3036741,0.0008843,-0.0008843,0,,,,,,,,,,,,,,,,,,0.241,0.017,-0.013,0,,,,,0,1,0,1,18h56m52.66s,284.219433,+44d16m06.8s,44.268543,788,47.63,-45.67,0,764.52,16.85,-16.85,0,15.307,,0,Kepler-band,15.309,,0,5176,55.53,-57.95,0,0.84,0.04,-0.04,0,0.8,0.05,-0.04,0,5/10/2016,Kepler
Kepler-386,b,Kepler-386 b,Transit,0,2,12.31043,0.000218,-0.000218,0,0.096,,,0,,,,,,,,,,,,,,0.124,0.073,-0.073,0,,,,,0,1,0,1,19h19m26.13s,289.858871,+48d41m37.9s,48.693855,904.74,29.69,-29.69,0,904.74,29.69,-29.69,0,15.629,,0,Kepler-band,15.617,,0,5178,200,-200,0,,,,,0.77,0.43,-0.43,0,5/14/2014,Kepler
Kepler-386,c,Kepler-386 c,Transit,0,2,25.193458,0.000342,-0.000342,0,0.155,,,0,,,,,,,,,,,,,,0.141,0.079,-0.079,0,,,,,0,1,0,1,19h19m26.13s,289.858871,+48d41m37.9s,48.693855,904.74,29.69,-29.69,0,904.74,29.69,-29.69,0,15.629,,0,Kepler-band,15.617,,0,5178,200,-200,0,,,,,0.77,0.43,-0.43,0,5/14/2014,Kepler
Kepler-967,b,Kepler-967 b,Transit,0,2,13.22713379,0.00002209,-0.00002209,0,,,,,,,,,,,,,,,,,,0.21,0.007,-0.009,0,,,,,0,1,0,1,19h06m13.94s,286.558075,+38d24m19.3s,38.40536,499,18.68,-18,0,372.18,22.89,-22.89,0,14.443,,0,Kepler-band,14.451,,0,5178,68.7,-79.8,0,0.84,0.03,-0.04,0,0.8,0.03,-0.03,0,5/10/2016,Kepler
Kepler-967,c,Kepler-967 c,Transit,0,2,198.7112502,0.0006558,-0.0006558,0,,,,,,,,,,,,,,,,,,0.326,0.013,-0.012,0,,,,,0,1,0,1,19h06m13.94s,286.558075,+38d24m19.3s,38.40536,499,18.68,-18,0,372.18,22.89,-22.89,0,14.443,,0,Kepler-band,14.451,,0,5178,68.7,-79.8,0,0.84,0.03,-0.04,0,0.8,0.03,-0.03,0,5/10/2016,Kepler
HIP 109384,b,HIP 109384 b,Radial Velocity,0,1,499.48,0.32,-0.32,0,1.134,0.029,-0.029,0,0.549,0.003,-0.003,0,,,,,1.56,0.08,-0.08,0,Msini,,,,,,,,,0,0,0,0,22h09m37.40s,332.405823,+71d18m51.6s,71.314331,56.2,2.7,-2.7,0,59.06,0.12,-0.12,0,9.63,0.02,0,V (Johnson),9.388,,0,5180,45,-45,0,0.78,0.06,-0.06,0,,,,,2/25/2016,Haute-Provence Observatory
Kepler-257,b,Kepler-257 b,Transit,0,3,2.382667,0.000006,-0.000006,0,0.034,,,0,,,,,,,,,,,,,,0.233,0.117,-0.117,0,,,,,0,1,0,1,19h49m15.84s,297.315994,+46d01m23.8s,46.023269,797.75,17.8,-17.8,0,797.75,17.8,-17.8,0,15.471,,0,Kepler-band,15.422,,0,5180,200,-200,0,,,,,1.04,0.52,-0.52,0,5/14/2014,Kepler
Kepler-257,c,Kepler-257 c,Transit,0,3,6.581484,0.000008,-0.000008,0,0.066,,,0,,,,,,,,,,,,,,0.483,0.243,-0.243,0,,,,,0,1,0,1,19h49m15.84s,297.315994,+46d01m23.8s,46.023269,797.75,17.8,-17.8,0,797.75,17.8,-17.8,0,15.471,,0,Kepler-band,15.422,,0,5180,200,-200,0,,,,,1.04,0.52,-0.52,0,5/14/2014,Kepler
Kepler-257,d,Kepler-257 d,Transit,0,3,24.664551,0.000051,-0.000051,0,0.16,,,0,,,,,,,,,,,,,,0.442,0.221,-0.221,0,,,,,0,1,0,1,19h49m15.84s,297.315994,+46d01m23.8s,46.023269,797.75,17.8,-17.8,0,797.75,17.8,-17.8,0,15.471,,0,Kepler-band,15.422,,0,5180,200,-200,0,,,,,1.04,0.52,-0.52,0,5/14/2014,Kepler
WASP-2,b,WASP-2 b,Transit,0,1,2.152175,0.000012,-0.000011,0,0.03144,0.00088,-0.00087,0,,,,0,84.49,0.17,-0.18,0,0.931,0.06,-0.058,0,Mass,1.081,0.041,-0.04,0,0.914,0.074,-0.071,0,0,0,0,1,20h30m54.13s,307.725542,+06d25m46.3s,6.429536,153.89,1.62,-1.62,0,153.89,1.62,-1.62,0,11.88,0.1,0,V (Johnson),11.564,,0,5180,190,-190,0,0.9,0.08,-0.07,0,0.87,0.03,-0.03,0,9/26/2019,SuperWASP
HD 137388,b,HD 137388 b,Radial Velocity,0,1,330,3,-3,0,0.89,0.02,-0.02,0,0.36,0.12,-0.12,0,,,,0,0.2,0.02,-0.02,0,Msini,,,,0,,,,0,0,0,0,0,15h35m39.93s,233.916367,-80d12m16.5s,-80.20459,40.53,0.05,-0.05,0,40.53,0.05,-0.05,0,8.696,0.013,0,V (Johnson),8.48,,0,5181,29,-29,0,0.68,0.05,-0.05,0,0.88,0.01,-0.01,0,9/6/2018,La Silla Observatory
Kepler-1358,b,Kepler-1358 b,Transit,0,1,7.06317341,0.000029,-0.000029,0,,,,,,,,,,,,,,,,,,0.1,0.006,-0.009,0,,,,,0,1,0,1,19h04m40.93s,286.170543,+43d00m32.1s,43.008911,558,33.7,-37.43,0,555.72,6.28,-6.28,0,14.572,,0,Kepler-band,14.54,,0,5181,58.32,-55.42,0,0.82,0.04,-0.05,0,0.79,0.04,-0.05,0,5/10/2016,Kepler
Kepler-695,b,Kepler-695 b,Transit,0,1,3.04033042,0.0000003,-0.0000003,0,,,,,,,,,,,,,,,,,,0.822,0.063,-0.05,0,,,,,0,1,0,1,19h57m15.86s,299.316097,+40d49m20.5s,40.822362,620,54.31,-42.99,0,863.2,21.85,-21.85,0,15.028,,0,Kepler-band,15.113,,0,5181,199.46,-197.86,0,0.84,0.05,-0.05,0,0.8,0.06,-0.05,0,5/10/2016,Kepler
GJ 86,b,GJ 86 b,Radial Velocity,0,1,15.76491,0.00039,-0.00039,0,0.11,0,0,0,0.04,0.01,-0.01,0,,,,0,4.42,0.2,-0.2,0,Msini,,,,0,,,,0,0,0,0,0,02h10m25.93s,32.608059,-50d49m25.4s,-50.823723,10.79,0.01,-0.01,0,10.79,0.01,-0.01,0,6.12,,0,V (Johnson),5.874,,0,5182,11,-11,0,0.93,0.06,-0.06,0,0.77,0.01,-0.01,0,9/6/2018,La Silla Observatory
Kepler-1164,b,Kepler-1164 b,Transit,0,1,3.97599768,0.00001086,-0.00001086,0,,,,,,,,,,,,,,,,,,0.1,0.004,-0.006,0,,,,,0,1,0,1,19h10m07.11s,287.529634,+38d53m40.2s,38.894513,447,14.44,-15.12,0,437.06,3.28,-3.28,0,14.11,,0,Kepler-band,14.09,,0,5183,80.28,-63.78,0,0.85,0.03,-0.04,0,0.79,0.02,-0.02,0,5/10/2016,Kepler
HAT-P-3,b,HAT-P-3 b,Transit,0,1,2.8997,0.000054,-0.000054,0,,,,0,0,,,0,87.24,0.69,-0.69,0,0.65,0.11,-0.11,0,Mass,0.94,0.07,-0.07,0,,,,0,0,0,0,0,13h44m22.59s,206.094121,+48d01m43.2s,48.028667,135.08,0.48,-0.48,0,135.08,0.48,-0.48,0,11.577,0.034,0,V (Johnson),11.28,,0,5185,80,-80,0,1.06,0.28,-0.28,0,0.87,0.06,-0.06,0,5/24/2018,HATNet
K2-165,b,K2-165 b,Transit,0,3,2.354992,0.000246,-0.000261,0,,,,,,,,,87.083,2.151,-4.383,0,,,,,,0.114,0.013,-0.009,0,,,,,0,0,1,0,12h19m36.08s,184.90033,+00d58m06.2s,0.968397,135.1,1.19,-1.19,0,135.1,1.19,-1.19,0,11.331,0.117,0,V (Johnson),11.327,,0,5185,50,-50,0,0.83,0.03,-0.03,0,0.8,0.05,-0.03,0,2/15/2018,K2
K2-165,c,K2-165 c,Transit,0,3,4.382745,0.000514,-0.000536,0,,,,,,,,,87.054,2.053,-4.971,0,,,,,,0.139,0.019,-0.01,0,,,,,0,0,1,0,12h19m36.08s,184.90033,+00d58m06.2s,0.968397,135.1,1.19,-1.19,0,135.1,1.19,-1.19,0,11.331,0.117,0,V (Johnson),11.327,,0,5185,50,-50,0,0.83,0.03,-0.03,0,0.8,0.05,-0.03,0,2/15/2018,K2
K2-165,d,K2-165 d,Transit,0,3,14.101361,0.001146,-0.001065,0,,,,,,,,,89.002,0.722,-1.166,0,,,,,,0.236,0.023,-0.013,0,,,,,0,0,1,0,12h19m36.08s,184.90033,+00d58m06.2s,0.968397,135.1,1.19,-1.19,0,135.1,1.19,-1.19,0,11.331,0.117,0,V (Johnson),11.327,,0,5185,50,-50,0,0.83,0.03,-0.03,0,0.8,0.05,-0.03,0,2/15/2018,K2
HD 2638,b,HD 2638 b,Radial Velocity,0,1,3.4442,0.0002,-0.0002,0,0.04,0,0,0,0,,,0,,,,0,0.42,0.03,-0.03,0,Msini,,,,0,,,,0,0,0,0,0,00h29m59.87s,7.499466,-05d45m50.4s,-5.764002,55.05,0.15,-0.15,0,55.05,0.15,-0.15,0,9.375,0.023,0,V (Johnson),9.193,,0,5186,8,-8,0,0.77,0.09,-0.09,0,0.94,0.03,-0.03,0,9/6/2018,La Silla Observatory
HD 85390,b,HD 85390 b,Radial Velocity,0,1,799.52,2.41,-2.41,0,1.373,0.035,-0.035,0,0.5,0.05,-0.05,0,,,,0,0.099,0.01,-0.01,0,Msini,,,,0,,,,0,0,0,0,0,09h50m02.50s,147.510406,-49d47m25.0s,-49.790268,33.56,0.04,-0.04,0,33.56,0.04,-0.04,0,8.526,0.014,0,V (Johnson),8.295,,0,5186,,,0,0.76,,,0,,,,0,3/14/2019,La Silla Observatory
Kepler-137,b,Kepler-137 b,Transit,0,2,8.436387,0.000018,-0.000018,0,0.077,,,0,,,,,,,,,,,,,,0.131,0.01,-0.01,0,,,,,0,1,0,1,18h48m32.53s,282.135534,+43d02m20.8s,43.039101,305.65,1.86,-1.86,0,305.65,1.86,-1.86,0,12.99,,0,Kepler-band,12.941,,0,5187,100,-100,0,,,,,0.8,0.06,-0.06,0,5/14/2014,Kepler
Kepler-137,c,Kepler-137 c,Transit,0,2,18.735753,0.000035,-0.000035,0,0.13,,,0,,,,,,,,,,,,,,0.168,0.012,-0.012,0,,,,,0,1,0,1,18h48m32.53s,282.135534,+43d02m20.8s,43.039101,305.65,1.86,-1.86,0,305.65,1.86,-1.86,0,12.99,,0,Kepler-band,12.941,,0,5187,100,-100,0,,,,,0.8,0.06,-0.06,0,5/14/2014,Kepler
Kepler-1420,b,Kepler-1420 b,Transit,0,1,6.69960006,0.000045,-0.000045,0,,,,,,,,,,,,,,,,,,0.114,0.012,-0.011,0,,,,,0,1,0,1,19h44m48.91s,296.20381,+42d46m40.2s,42.777832,923,91.97,-74.02,0,1084.09,53.05,-53.05,0,15.883,,0,Kepler-band,15.849,,0,5187,207.12,-171.94,0,0.82,0.06,-0.06,0,0.79,0.07,-0.06,0,5/10/2016,Kepler
Kepler-1301,b,Kepler-1301 b,Transit,0,1,9.08237046,0.00004331,-0.00004331,0,,,,,,,,,,,,,,,,,,0.125,0.012,-0.007,0,,,,,0,1,0,1,19h06m25.00s,286.604183,+42d26m25.1s,42.440319,816,50.86,-42.3,0,875.5,20.82,-20.82,0,15.4,,0,Kepler-band,15.373,,0,5188,55.6,-60.07,0,0.85,0.04,-0.04,0,0.81,0.05,-0.04,0,5/10/2016,Kepler
Kepler-1379,b,Kepler-1379 b,Transit,0,1,0.88184115,0.00000313,-0.00000313,0,,,,,,,,,,,,,,,,,,0.116,0.011,-0.008,0,,,,,0,1,0,1,19h34m40.91s,293.670471,+41d24m36.9s,41.410248,951,68.15,-67.84,0,996.7,45.74,-45.74,0,15.919,,0,Kepler-band,15.853,,0,5188,78.92,-114.14,0,0.83,0.04,-0.05,0,0.79,0.05,-0.05,0,5/10/2016,Kepler
Kepler-248,b,Kepler-248 b,Transit,0,2,6.308205,0.00001,-0.00001,0,0.066,,,0,,,,,,,,,,,,,,0.269,0.032,-0.032,0,,,,,0,1,0,1,19h32m14.73s,293.061384,+43d34m52.9s,43.581356,754.65,13.19,-13.19,0,754.65,13.19,-13.19,0,15.258,,0,Kepler-band,15.233,,0,5190,161,-161,0,,,,,0.83,0.1,-0.1,0,5/14/2014,Kepler
Kepler-248,c,Kepler-248 c,Transit,0,2,16.239494,0.000024,-0.000024,0,0.123,,,0,,,,,,,,,,,,,,0.363,0.044,-0.044,0,,,,,0,1,0,1,19h32m14.73s,293.061384,+43d34m52.9s,43.581356,754.65,13.19,-13.19,0,754.65,13.19,-13.19,0,15.258,,0,Kepler-band,15.233,,0,5190,161,-161,0,,,,,0.83,0.1,-0.1,0,5/14/2014,Kepler
Kepler-821,b,Kepler-821 b,Transit,0,1,1.92279873,0.00000482,-0.00000482,0,,,,,,,,,,,,,,,,,,0.117,0.009,-0.007,0,,,,,0,1,0,1,19h02m28.18s,285.617437,+39d22m46.3s,39.37953,619,42.67,-35.52,0,625.58,8.52,-8.52,0,14.829,,0,Kepler-band,14.818,,0,5191,130.91,-100.75,0,0.84,0.04,-0.05,0,0.8,0.05,-0.04,0,5/10/2016,Kepler
Kepler-532,b,Kepler-532 b,Transit,0,1,12.92491623,0.0000123,-0.0000123,0,,,,,,,,,,,,,,,,,,0.229,0.019,-0.012,0,,,,,0,1,0,1,19h54m38.62s,298.660915,+48d36m22.9s,48.606373,325,9.28,-9.95,0,315.64,1.96,-1.96,0,13.524,,0,Kepler-band,13.504,,0,5192,82.8,-82.15,0,0.87,0.03,-0.03,0,0.79,0.02,-0.02,0,5/10/2016,Kepler
Kepler-1347,b,Kepler-1347 b,Transit,0,1,14.00947528,0.00007001,-0.00007001,0,,,,,,,,,,,,,,,,,,0.092,0.005,-0.004,0,,,,,0,1,0,1,19h58m38.31s,299.659605,+40d50m37.9s,40.843853,321,13.22,-13.98,0,,,,,13.38,,0,Kepler-band,13.412,,0,5193,74.46,-55.99,0,0.82,0.04,-0.04,0,0.79,0.03,-0.03,0,5/10/2016,Kepler
Kepler-1221,b,Kepler-1221 b,Transit,0,1,12.00096042,0.00005761,-0.00005761,0,,,,,,,,,,,,,,,,,,0.168,0.027,-0.014,0,,,,,0,1,0,1,19h03m17.36s,285.822349,+45d42m42.8s,45.711891,909,55.17,-42.48,0,,,,,15.563,,0,Kepler-band,15.58,,0,5194,45.8,-51.51,0,0.87,0.04,-0.04,0,0.82,0.05,-0.03,0,5/10/2016,Kepler
Kepler-324,b,Kepler-324 b,Transit,0,2,4.385315,0.000025,-0.000025,0,0.05,,,0,,,,,,,,,,,,,,0.102,0.01,-0.01,0,,,,,0,1,0,1,19h05m53.15s,286.471473,+49d38m56.5s,49.649021,508.94,3.73,-3.73,0,508.94,3.73,-3.73,0,14.122,,0,Kepler-band,14.091,,0,5194,100,-100,0,,,,,0.84,0.07,-0.07,0,5/14/2014,Kepler
Kepler-324,c,Kepler-324 c,Transit,0,2,51.805612,0.000314,-0.000314,0,0.26,,,0,,,,,,,,,,,,,,0.281,0.029,-0.029,0,,,,,1,1,0,1,19h05m53.15s,286.471473,+49d38m56.5s,49.649021,508.94,3.73,-3.73,0,508.94,3.73,-3.73,0,14.122,,0,Kepler-band,14.091,,0,5194,100,-100,0,,,,,0.84,0.07,-0.07,0,5/14/2014,Kepler
Kepler-48,b,Kepler-48 b,Transit,0,4,4.778,,,0,,,,,,,,,,,,,0.0124,0.00661,-0.00661,0,Mass,0.168,0.009,-0.009,0,3.23,1.84,-1.84,0,1,1,0,1,19h56m33.41s,299.139212,+40d56m56.5s,40.94902,309.47,1.83,-1.83,0,309.47,1.83,-1.83,0,13.04,,0,Kepler-band,13.077,,0,5194,73,-73,0,0.88,0.06,-0.06,0,0.89,0.05,-0.05,0,10/27/2016,Kepler
Kepler-48,c,Kepler-48 c,Transit,0,4,9.67395,,,0,,,,,,,,,,,,,0.04597,0.00724,-0.00724,0,Mass,0.242,0.012,-0.012,0,4.01,0.91,-0.91,0,1,1,0,1,19h56m33.41s,299.139212,+40d56m56.5s,40.94902,309.47,1.83,-1.83,0,309.47,1.83,-1.83,0,13.04,,0,Kepler-band,13.077,,0,5194,73,-73,0,0.88,0.06,-0.06,0,0.89,0.05,-0.05,0,10/27/2016,Kepler
Kepler-48,d,Kepler-48 d,Transit,0,4,42.8961,,,0,,,,,,,,,,,,,0.025,0.0145,-0.0145,0,Mass,0.182,0.01,-0.01,0,5.08,3.12,-3.12,0,0,1,0,1,19h56m33.41s,299.139212,+40d56m56.5s,40.94902,309.47,1.83,-1.83,0,309.47,1.83,-1.83,0,13.04,,0,Kepler-band,13.077,,0,5194,73,-73,0,0.88,0.06,-0.06,0,0.89,0.05,-0.05,0,5/14/2014,Kepler
Kepler-48,e,Kepler-48 e,Radial Velocity,0,4,982,8,-8,0,,,,,,,,,,,,,2.067,0.079,-0.079,0,Mass,,,,,,,,,0,1,0,0,19h56m33.41s,299.139212,+40d56m56.5s,40.94902,309.47,1.83,-1.83,0,309.47,1.83,-1.83,0,13.04,,0,Kepler-band,13.077,,0,5194,73,-73,0,0.88,0.06,-0.06,0,0.89,0.05,-0.05,0,5/14/2014,W. M. Keck Observatory
55 Cnc,b,55 Cnc b,Radial Velocity,0,5,14.65152,0.00015,-0.00015,0,0.115227,0.000001,-0.000001,0,0.0034,0.0032,-0.0032,0,90,,,0,0.8306,0.0033,-0.0033,0,Mass,,,,,,,,,0,0,0,0,08h52m35.81s,133.149216,+28d19m50.9s,28.330818,12.59,0.01,-0.01,0,12.59,0.01,-0.01,0,5.96,0.01,0,V (Johnson),5.714,,0,5196,24,-24,0,0.91,0.01,-0.01,0,0.94,0.01,-0.01,0,10/29/2014,Lick Observatory
55 Cnc,c,55 Cnc c,Radial Velocity,0,5,44.4175,0.0073,-0.0073,0,0.241376,0.000026,-0.000026,0,0.02,0.031,-0.031,0,90,,,0,0.1714,0.0055,-0.0055,0,Mass,,,,,,,,,0,0,0,0,08h52m35.81s,133.149216,+28d19m50.9s,28.330818,12.59,0.01,-0.01,0,12.59,0.01,-0.01,0,5.96,0.01,0,V (Johnson),5.714,,0,5196,24,-24,0,0.91,0.01,-0.01,0,0.94,0.01,-0.01,0,10/29/2014,McDonald Observatory
55 Cnc,d,55 Cnc d,Radial Velocity,0,5,4825,39,-39,0,5.503,0.03,-0.03,0,0.019,0.013,-0.013,0,90,,,0,3.878,0.068,-0.068,0,Mass,,,,,,,,,0,0,0,0,08h52m35.81s,133.149216,+28d19m50.9s,28.330818,12.59,0.01,-0.01,0,12.59,0.01,-0.01,0,5.96,0.01,0,V (Johnson),5.714,,0,5196,24,-24,0,0.91,0.01,-0.01,0,0.94,0.01,-0.01,0,10/29/2014,Lick Observatory
55 Cnc,e,55 Cnc e,Radial Velocity,0,5,0.736539,0.000007,-0.000007,0,0.01544,0.00009,-0.00009,0,,,,0,83.3,0.9,-0.8,0,0.02542,0.00098,-0.00098,0,Mass,0.17,0.007,-0.007,0,6.4,0.8,-0.7,0,0,0,0,1,08h52m35.81s,133.149216,+28d19m50.9s,28.330818,12.59,0.01,-0.01,0,12.59,0.01,-0.01,0,5.96,0.01,0,V (Johnson),5.714,,0,5196,24,-24,0,0.91,0.01,-0.01,0,0.94,0.01,-0.01,0,1/31/2019,McDonald Observatory
55 Cnc,f,55 Cnc f,Radial Velocity,0,5,262,0.51,-0.51,0,0.788,0.001,-0.001,0,0.305,0.075,-0.075,0,90,,,0,0.141,0.012,-0.012,0,Mass,,,,,,,,,0,0,0,0,08h52m35.81s,133.149216,+28d19m50.9s,28.330818,12.59,0.01,-0.01,0,12.59,0.01,-0.01,0,5.96,0.01,0,V (Johnson),5.714,,0,5196,24,-24,0,0.91,0.01,-0.01,0,0.94,0.01,-0.01,0,10/29/2014,Multiple Observatories
Kepler-1413,b,Kepler-1413 b,Transit,0,1,13.1829642,0.0001082,-0.0001082,0,,,,,,,,,,,,,,,,,,0.162,0.014,-0.013,0,,,,,0,1,0,1,19h37m22.00s,294.341649,+46d29m55.6s,46.498767,1162,81.33,-77.3,0,1204.75,68.23,-68.23,0,16.239,,0,Kepler-band,16.285,,0,5196,117.54,-117.21,0,0.84,0.04,-0.05,0,0.8,0.05,-0.05,0,5/10/2016,Kepler
Kepler-607,b,Kepler-607 b,Transit,0,1,0.6381632,0.00000168,-0.00000168,0,,,,,,,,,,,,,,,,,,0.078,0.005,-0.006,0,,,,,0,1,0,1,19h24m13.73s,291.057206,+44d37m56.6s,44.632381,500,33.43,-30.29,0,526.97,5.53,-5.53,0,14.405,,0,Kepler-band,14.375,,0,5196,94.48,-118.36,0,0.84,0.04,-0.04,0,0.8,0.05,-0.04,0,5/10/2016,Kepler
Kepler-1034,b,Kepler-1034 b,Transit,0,1,12.12400943,0.0000332,-0.0000332,0,,,,,,,,,,,,,,,,,,0.202,0.015,-0.012,0,,,,,0,1,0,1,19h04m27.69s,286.115368,+37d58m01.2s,37.966997,706,45.88,-46.12,0,667.04,9.63,-9.63,0,15.09,,0,Kepler-band,15.074,,0,5198,102.36,-86.25,0,0.83,0.04,-0.04,0,0.8,0.05,-0.05,0,5/10/2016,Kepler
K2-273,b,K2-273 b,Transit,0,1,11.716332,0.001172,-0.001198,0,0.0974,0.0011,-0.0011,0,,,,0,,,,0,,,,0,,0.394,0.114,-0.114,0,,,,0,0,0,1,0,08h39m06.49s,129.777054,+19d00m36.1s,19.010023,310.6,2.88,-2.88,0,310.85,2.98,-2.98,0,13.371,0.01,0,V (Johnson),13.146,,0,5200,67,-67,0,0.9,0.03,-0.03,0,0.84,0.01,-0.01,0,10/26/2018,K2
Kepler-75,b,Kepler-75 b,Transit,0,1,8.8849116,0.0000034,-0.0000034,0,0.0818,0.0012,-0.0012,0,0.57,0.01,-0.01,0,89.12,0.51,-0.64,0,10.1,0.4,-0.4,0,Mass,1.05,0.03,-0.03,0,11,0.8,-0.9,0,0,1,0,1,19h24m33.02s,291.137593,+36d34m38.6s,36.577386,855.5,19.1,-19.1,0,855.5,19.1,-19.1,0,15.264,,0,Kepler-band,15.179,,0,5200,100,-100,0,0.91,0.04,-0.04,0,0.89,0.02,-0.02,0,1/29/2015,Kepler
WASP-67,b,WASP-67 b,Transit,0,1,4.61442,0.00001,-0.00001,0,,,,0,0,,,0,85.8,0.35,-0.35,0,0.43,0.09,-0.09,0,Mass,1.15,0.11,-0.11,0,,,,0,0,0,0,0,19h42m58.52s,295.74384,-19d56m58.5s,-19.949596,190.49,1.55,-1.55,0,190.49,1.55,-1.55,0,12.5,,0,V (Johnson),11.914,,0,5200,100,-100,0,0.91,0.28,-0.28,0,0.88,0.08,-0.08,0,4/26/2018,SuperWASP
Kepler-1545,b,Kepler-1545 b,Transit,0,1,163.692349,0.001383,-0.001383,0,,,,,,,,,,,,,,,,,,0.241,0.02,-0.016,0,,,,,0,1,0,1,19h55m35.70s,298.898763,+47d27m47.1s,47.463093,688,45.58,-43.69,0,745.39,13.35,-13.35,0,15.031,,0,Kepler-band,15.033,,0,5201,136.42,-84.36,0,0.84,0.04,-0.05,0,0.8,0.05,-0.05,0,5/10/2016,Kepler
Kepler-1552,b,Kepler-1552 b,Transit,0,1,184.771853,0.001546,-0.001546,0,,,,,,,,,,,,,,,,,,0.22,0.01,-0.009,0,,,,,1,1,0,1,19h26m42.44s,291.676831,+38d52m29.7s,38.874915,618,19.67,-19.66,0,786.31,13.64,-13.64,0,14.838,,0,Kepler-band,14.931,,0,5202,85.4,-75.4,0,0.85,0.03,-0.04,0,0.78,0.02,-0.02,0,5/10/2016,Kepler
Kepler-1595,b,Kepler-1595 b,Transit,0,1,4.56380468,0.0000324,-0.0000324,0,,,,,,,,,,,,,,,,,,0.11,0.008,-0.009,0,,,,,0,1,0,1,19h02m53.45s,285.722721,+43d00m34.1s,43.00948,841,51.37,-48.97,0,865.69,22.21,-22.21,0,15.448,,0,Kepler-band,15.401,,0,5203,61.17,-66.07,0,0.84,0.04,-0.04,0,0.8,0.05,-0.04,0,5/10/2016,Kepler
Kepler-636,b,Kepler-636 b,Transit,0,1,16.08066115,0.0000056,-0.0000056,0,,,,,,,,,,,,,,,,,,0.397,0.012,-0.012,0,,,,,0,1,0,1,19h34m22.05s,293.591889,+41d05m42.6s,41.095161,341,11.33,-11.38,0,,,,,13.653,,0,Kepler-band,,,,5203,56.47,-72.86,0,0.85,0.03,-0.04,0,0.8,0.02,-0.02,0,5/10/2016,Kepler
Kepler-246,b,Kepler-246 b,Transit,0,2,4.60182,0.000008,-0.000008,0,0.052,,,0,,,,,,,,,,,,,,0.209,0.107,-0.107,0,,,,,0,1,0,1,19h45m56.02s,296.483427,+42d39m48.3s,42.663429,637.44,9.19,-9.19,0,637.44,9.19,-9.19,0,15.024,,0,Kepler-band,15.042,,0,5206,200,-200,0,,,,,0.83,0.42,-0.42,0,5/14/2014,Kepler
Kepler-246,c,Kepler-246 c,Transit,0,2,11.187161,0.000075,-0.000075,0,0.095,,,0,,,,,,,,,,,,,,0.134,0.068,-0.068,0,,,,,0,1,0,1,19h45m56.02s,296.483427,+42d39m48.3s,42.663429,637.44,9.19,-9.19,0,637.44,9.19,-9.19,0,15.024,,0,Kepler-band,15.042,,0,5206,200,-200,0,,,,,0.83,0.42,-0.42,0,5/14/2014,Kepler
Kepler-995,b,Kepler-995 b,Transit,0,1,28.26731672,0.00008643,-0.00008643,0,,,,,,,,,,,,,,,,,,0.241,0.017,-0.015,0,,,,,0,1,0,1,18h58m27.77s,284.615727,+39d07m51.7s,39.131038,659,44.56,-44.11,0,620.43,9.24,-9.24,0,14.907,,0,Kepler-band,14.881,,0,5206,110.94,-74.71,0,0.83,0.04,-0.05,0,0.8,0.05,-0.05,0,5/10/2016,Kepler
